date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:04	105113/105113	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:57:35%20GMT	https://www.directives.doe.gov/delegations-documents/015.001A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.001A/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.001A)
16:58:05	24164/24164	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/015.001	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015-8.html	(from https://www.directives.doe.gov/delegations-documents/015.001A)
16:58:05	38494/38494	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:38:45%20GMT	https://www.directives.doe.gov/delegations-documents/015.001-01.pdf/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.001-01.pdf/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.001-01.pdf)
16:58:06	40809/40809	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:49:31%20GMT	https://www.directives.doe.gov/delegations-documents/015.001-02/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.001-02/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.001-02)
16:58:06	38864/38864	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2017:01:54%20GMT	https://www.directives.doe.gov/delegations-documents/015.002B/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.002B/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.002B)
16:58:07	24131/24131	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/015.002A	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015-9.html	(from https://www.directives.doe.gov/delegations-documents/015.002B)
16:58:07	66675/66675	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:41:26%20GMT	https://www.directives.doe.gov/delegations-documents/015.003-GC_Dep_GC_Envir-Nuclear_Prog.pdf/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.003-GC_Dep_GC_Envir-Nuclear_Prog.pdf/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.003-GC_Dep_GC_Envir-Nuclear_Prog.pdf)
16:58:09	105121/105121	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:52:44%20GMT	https://www.directives.doe.gov/delegations-documents/015.003-01/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.003-01/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.003-01)
16:58:09	41624/41624	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2029%20Jun%202016%2014:27:27%20GMT	https://www.directives.doe.gov/delegations-documents/015.004/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/015.004/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/015.004)
16:58:10	56680/56680	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:33:19%20GMT	https://www.directives.doe.gov/delegations-documents/017.000/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/017.000/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/017.000)
16:58:11	23956/23956	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.162.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.162.html	(from https://www.directives.doe.gov/delegations-documents/017.000)
16:58:13	23577/23577	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.162_Amendment1.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.162_Amendment1.html	(from https://www.directives.doe.gov/delegations-documents/017.000)
16:58:13	68093/68093	---MCZ	200	added ('OK')	application/pdf	date:Tue,%2018%20Nov%202014%2018:36:51%20GMT	https://www.directives.doe.gov/delegations-documents/018.000A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/018.000A/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/018.000A)
16:58:14	24342/24342	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/018.000	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/018-2.html	(from https://www.directives.doe.gov/delegations-documents/018.000A)
16:58:15	54462/54462	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:50:47%20GMT	https://www.directives.doe.gov/delegations-documents/019.000/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/019.000/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/019.000)
16:58:17	23384/23384	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.142.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.142.html	(from https://www.directives.doe.gov/delegations-documents/019.000)
16:58:18	23357/23357	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.132.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.132.html	(from https://www.directives.doe.gov/delegations-documents/019.000)
16:58:20	23390/23390	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.144.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.144.html	(from https://www.directives.doe.gov/delegations-documents/019.000)
16:58:21	23296/23296	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.022.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.022.html	(from https://www.directives.doe.gov/delegations-documents/019.000)
16:58:21	24489/24489	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/020.000	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/020-4.html	(from https://www.directives.doe.gov/delegations-documents/020.000A)
16:58:23	25445/25445	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/007.000	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/007.html	(from https://www.directives.doe.gov/delegations-documents/020.000A)
16:58:23	179207/179207	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2018%20Mar%202015%2016:38:35%20GMT	https://www.directives.doe.gov/delegations-documents/020.01/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/020.01/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/020.01)
16:58:24	199248/199248	---MCZ	200	added ('OK')	application/pdf	date:Tue,%2028%20Apr%202015%2012:41:56%20GMT	https://www.directives.doe.gov/delegations-documents/020.001-01/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/020.001-01/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/020.001-01)
16:58:25	528550/528550	---MCZ	200	added ('OK')	application/pdf	date:Tue,%2016%20Aug%202016%2019:21:32%20GMT	https://www.directives.doe.gov/delegations-documents/033.000c/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/033.000c/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/033.000c)
16:58:25	24207/24207	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/033.000B	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/033-2.html	(from https://www.directives.doe.gov/delegations-documents/033.000c)
16:58:26	56605/56605	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:50:27%20GMT	https://www.directives.doe.gov/delegations-documents/035.000/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/035.000/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/035.000)
16:58:26	1245666/1245666	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:33:43%20GMT	https://www.directives.doe.gov/delegations-documents/020.000A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/020.000A/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/020.000A)
16:58:27	23399/23399	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.120.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.120.html	(from https://www.directives.doe.gov/delegations-documents/035.000)
16:58:28	23423/23423	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.034	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204-2.html	(from https://www.directives.doe.gov/delegations-documents/035.000)
16:58:29	23928/23928	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.082.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.082.html	(from https://www.directives.doe.gov/delegations-documents/035.000)
16:58:29	55679/55679	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:43:19%20GMT	https://www.directives.doe.gov/delegations-documents/036.000/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/036.000/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/036.000)
16:58:30	23789/23789	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/204.048	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204-3.html	(from https://www.directives.doe.gov/delegations-documents/036.000)
16:58:31	164378/164378	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2015:33:35%20GMT	https://www.directives.doe.gov/delegations-documents/037.000a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/037.000a/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/037.000a)
16:58:32	25047/25047	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/037.000	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/037-2.html	(from https://www.directives.doe.gov/delegations-documents/037.000a)
16:58:32	9146/9146	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:54:18%20GMT	https://www.directives.doe.gov/delegations-documents/204.108.pdf/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/204.108.pdf/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/204.108.pdf)
16:58:32	72204/72204	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:30:39%20GMT	https://www.directives.doe.gov/delegations-documents/038.000B.pdf/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/038.000B.pdf/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/038.000B.pdf)
16:58:34	24312/24312	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/038.000A	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/038-3.html	(from https://www.directives.doe.gov/delegations-documents/038.000B.pdf)
16:58:35	98745/98745	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:47:47%20GMT	https://www.directives.doe.gov/delegations-documents/038.001-01.01/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/038.001-01.01/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/038.001-01.01)
16:58:35	153682/153682	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:46:23%20GMT	https://www.directives.doe.gov/delegations-documents/038.001-01/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/038.001-01/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/038.001-01)
16:58:36	64725/64725	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2010%20Dec%202014%2018:29:01%20GMT	https://www.directives.doe.gov/delegations-documents/039.000B/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/039.000B/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/039.000B)
16:58:37	24048/24048	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/039.000.pdf	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/039.000.html	(from https://www.directives.doe.gov/delegations-documents/039.000B)
16:58:37	190587/190587	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2006%20Mar%202015%2016:38:09%20GMT	https://www.directives.doe.gov/delegations-documents/038.001/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/038.001/@@download/file.pdf	(from https://www.directives.doe.gov/delegations-documents/038.001)
16:58:37	208/208	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9b-d0%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_flat_75_ffffff_40x100.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_flat_75_ffffff_40x100.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
16:58:37	280/280	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9f-118%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
16:58:37	262/262	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9d-106%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_75_e6e6e6_1x400.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
16:58:37	262/262	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9d-106%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_75_dadada_1x400.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_75_dadada_1x400.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
16:58:38	207/207	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9c-cf%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_65_ffffff_1x400.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_65_ffffff_1x400.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
16:58:38	335/335	---MCZ	200	added ('OK')	image/png	etag:W/%2255525a9c-14f%22	https://www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_55_fbf9ee_1x400.png	/Users/zo/websites/doe/www.directives.doe.gov/scripts/jquery-ui-1.11.4.custom/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://www.directives.doe.gov/stylesheets-min/RC.min.css)
